class,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22
1.0000,17,523.2000,1.0000,5.0000,11.0000,66.9200,70.8900,37.4800,1.7596,234.8040,1,262.0400,4,437.6000,97.9181,112.8640,4.0000,21.3400,0.9197,37.0000,0.8000,0.8150,83.0863,99.6066,1.0262
1.0000,17,523.2000,1.0000,9.0000,19.0000,70.7000,162.0400,94.8200,0.6363,669.2210,1,669.4900,4,534.6300,181.1270,217.8780,5.0000,35.2163,0.9194,144.0000,0.5291,0.8917,75.7560,61.7824,1.0308
1.0000,17,523.2000,1.0000,1.0000,3.0000,55.9400,17.7346,10.0900,3.1939,80.3655,1,118.4200,4,423.1500,57.8572,62.6309,0.0000,26.7833,0.9746,19.0000,1.0000,0.0000,0.0000,0.0000,1.0176
1.0000,17,523.2000,1.0000,3.0000,7.0000,18.9500,88.5373,10.3100,3.9406,132.1030,1,706.8400,4,860.0600,80.1865,85.2007,2.0000,18.8671,0.9731,22.0000,0.6667,0.6100,58.7272,60.9085,1.0191
1.0000,54,617.4000,1.0000,3.0000,7.0000,58.5200,49.6028,29.7300,3.1278,189.0710,2,856.4500,14,076.3000,75.5463,88.3920,2.0000,27.0043,0.9300,38.0000,0.6667,1.3600,58.9633,45.2505,1.0259
1.0000,54,617.4000,1.0000,6.0000,13.0000,90.9600,102.8400,52.9100,1.6282,461.8980,3,420.4400,14,297.3000,115.3980,149.5810,3.0000,35.5254,0.9164,92.0000,0.5000,0.9820,54.9042,56.3220,1.0413
1.0000,54,617.4000,1.0000,2.0000,5.0000,89.0400,31.8528,3.2400,8.7058,138.9880,3,901.6600,16,358.2000,91.0669,92.2373,1.0000,27.7940,0.9858,15.0000,0.5000,1.3450,42.4627,25.6777,1.0045
1.0000,12,564.7000,1.0000,1.0000,3.0000,49.7300,88.2200,39.5900,1.5259,142.1320,894.4400,3,150.2800,110.7800,126.2590,0.0000,47.3700,0.9591,37.0000,1.0000,0.0000,0.0000,0.0000,1.0285
1.0000,12,564.7000,1.0000,12.0000,25.0000,118.4600,136.1700,88.5700,0.4454,992.1180,1,797.2300,3,348.2200,151.1910,182.0480,6.0000,39.6796,0.8875,297.0000,0.5028,0.9014,52.7774,51.2336,1.0430
1.0000,12,564.7000,1.0000,5.0000,11.0000,102.9100,79.4800,66.3600,0.5905,440.9800,1,249.1000,3,253.4800,127.5110,173.0050,3.0000,40.0836,0.8621,146.0000,0.4667,0.6300,72.2142,77.2932,1.0606
1.0000,12,564.7000,1.0000,7.0000,15.0000,98.2900,237.5800,52.9100,0.5726,699.0280,1,956.7300,3,633.4600,145.3350,199.0230,4.0000,46.5960,0.8900,212.0000,0.4190,0.7433,64.2159,59.4917,1.0373
1.0000,19,885.1000,1.0000,3.0000,7.0000,111.6400,51.4000,34.1300,1.0573,258.3980,1,439.6100,5,082.5300,122.9380,164.2950,2.0000,36.9071,0.8986,75.0000,0.6667,1.0000,84.9831,61.6029,1.0482
